screen_name|created_at|text|retweet_count|favorite_count
realDonaldTrump|Wed Jun 20 01:06:27 +0000 2018|Homeland Security @SecNielsen did a fabulous job yesterday at the press conference explaining security at the border and for our country, while at the same time recommending changes to obsolete &amp; nasty laws, which force family separation. We want ?heart? and security in America!|21996|95472
realDonaldTrump|Tue Jun 19 18:04:17 +0000 2018|I want to take a moment to address the current illegal immigration crisis on the Southern Border...it has been going on for many, many decades... https://t.co/1F7EK9Ef88|21496|81417
realDonaldTrump|Tue Jun 19 17:35:39 +0000 2018|THANK YOU @NFIB! #NFIB75 https://t.co/5ppZhQhZu0|8452|38257
realDonaldTrump|Tue Jun 19 15:22:29 +0000 2018|Join me tomorrow in Duluth, Minnesota for a #MAGA Rally! Tickets: https://t.co/mhhJB8WQlF https://t.co/gP59o1RDqW|10345|42176
realDonaldTrump|Tue Jun 19 14:11:51 +0000 2018|#CHANGETHELAWS   Now is the best opportunity ever for Congress to change the ridiculous and obsolete laws on immigration. Get it done, always keeping in mind that we must have strong border security.|19512|79405
realDonaldTrump|Tue Jun 19 14:07:02 +0000 2018|We must always arrest people coming into our Country illegally. Of the 12,000 children, 10,000 are being sent by their parents on a very dangerous trip, and only 2000 are with their parents, many of whom have tried to enter our Country illegally on numerous occasions.|32012|120606
realDonaldTrump|Tue Jun 19 13:52:24 +0000 2018|Democrats are the problem. They don?t care about crime and want illegal immigrants, no matter how bad they may be, to pour into and infest our Country, like MS-13. They can?t win on their terrible policies, so they view them as potential voters!|27500|107747
realDonaldTrump|Tue Jun 19 13:52:18 +0000 2018|If you don?t have Borders, you don?t have a Country!|41023|171212
realDonaldTrump|Tue Jun 19 13:52:07 +0000 2018|Crime in Germany is up 10% plus (officials do not want to report these crimes) since migrants were accepted. Others countries are even worse. Be smart America!|19123|79334
realDonaldTrump|Tue Jun 19 13:52:06 +0000 2018|I can?t think of something more concerning than a law enforcement officer suggesting that their going to use their powers to affect an election!? Inspector General Horowitz on what was going on with numerous people regarding my election. A Rigged Witch Hunt!p|20276|83952
realDonaldTrump|Mon Jun 18 15:27:41 +0000 2018|Comey gave Strozk his marching orders. Mueller is Comey?s best friend. Witch Hunt!|20819|87115
realDonaldTrump|Mon Jun 18 14:57:40 +0000 2018|If President Obama (who got nowhere with North Korea and would have had to go to war with many millions of people being killed) had gotten along with North Korea and made the initial steps toward a deal that I have, the Fake News would have named him a national hero!|26155|118485
realDonaldTrump|Mon Jun 18 13:53:48 +0000 2018|It is the Democrats fault for being weak and ineffective with Boarder Security and Crime. Tell them to start thinking about the people devastated by Crime coming from illegal immigration. Change the laws!|22862|98851
realDonaldTrump|Mon Jun 18 13:50:53 +0000 2018|CHANGE THE LAWS!|18411|83750
realDonaldTrump|Mon Jun 18 13:50:40 +0000 2018|Children are being used by some of the worst criminals on earth as a means to enter our country. Has anyone been looking at the Crime taking place south of the border. It is historic, with some countries the most dangerous places in the world. Not going to happen in the U.S.|29343|115292
realDonaldTrump|Mon Jun 18 13:04:28 +0000 2018|We don?t want what is happening with immigration in Europe to happen with us!|31497|125526
realDonaldTrump|Mon Jun 18 13:02:43 +0000 2018|The people of Germany are turning against their leadership as migration is rocking the already tenuous Berlin coalition. Crime in Germany is way up. Big mistake made all over Europe in allowing millions of people in who have so strongly and violently changed their culture!|33767|115470
realDonaldTrump|Mon Jun 18 12:46:07 +0000 2018|Why don?t the Democrats give us the votes to fix the world?s worst immigration laws? Where is the outcry for the killings and crime being caused by gangs and thugs, including MS-13, coming into our country illegally?|26206|107945
realDonaldTrump|Mon Jun 18 01:03:52 +0000 2018|?The highest level of bias I?ve ever witnessed in any law enforcement officer.? Trey Gowdy on the FBI?s own, Peter Strzok. Also remember that they all worked for Slippery James Comey and that Comey is best friends with Robert Mueller. A really sick deal, isn?t it?|27141|104334
realDonaldTrump|Mon Jun 18 00:49:01 +0000 2018|The Democrats should get together with their Republican counterparts and work something out on Border Security &amp; Safety. Don?t wait until after the election because you are going to lose!|19516|88278
realDonaldTrump|Mon Jun 18 00:42:04 +0000 2018|Why was the FBI?s sick loser, Peter Strzok, working on the totally discredited Mueller team of 13 Angry &amp; Conflicted Democrats, when Strzok was giving Crooked Hillary a free pass yet telling his lover, lawyer Lisa Page, that ?we?ll stop? Trump from becoming President? Witch Hunt!|20807|82941
realDonaldTrump|Mon Jun 18 00:25:53 +0000 2018|Why was the FBI giving so much information to the Fake News Media. They are not supposed to be doing that, and knowing the enemy of the people Fake News, they put their own spin on it - truth doesn?t matter to them!|23907|100061
realDonaldTrump|Sun Jun 17 14:54:53 +0000 2018|WITCH HUNT! There was no Russian Collusion. Oh, I see, there was no Russian Collusion, so now they look for obstruction on the no Russian Collusion. The phony Russian Collusion was a made up Hoax. Too bad they didn?t look at Crooked Hillary like this. Double Standard!|29760|123809
realDonaldTrump|Sun Jun 17 13:26:28 +0000 2018|Washington Post employees want to go on strike because Bezos isn?t paying them enough. I think a really long strike would be a great idea. Employees would get more money and we would get rid of Fake News for an extended period of time! Is @WaPo a registered lobbyist?|16335|70047
realDonaldTrump|Sun Jun 17 13:08:26 +0000 2018|Our economy is perhaps BETTER than it has ever been. Companies doing really well, and moving back to America, and jobs numbers are the best in 44 years.|15368|81536
realDonaldTrump|Sun Jun 17 13:01:06 +0000 2018|The denuclearization deal with North Korea is being praised and celebrated all over Asia. They are so happy! Over here, in our country, some people would rather see this historic deal fail than give Trump a win, even if it does save potentially millions &amp; millions of lives!|18232|78434
realDonaldTrump|Sun Jun 17 12:48:43 +0000 2018|Holding back the ?war games? during the negotiations was my request because they are VERY EXPENSIVE and set a bad light during a good faith negotiation. Also, quite provocative. Can start up immediately if talks break down, which I hope will not happen!|14747|74832
realDonaldTrump|Sun Jun 17 12:40:02 +0000 2018|Funny how the Fake News, in a coordinated effort with each other, likes to say I gave sooo much to North Korea because I ?met.? That?s because that?s all they have to disparage! We got so much for peace in the world, &amp; more is being added in finals. Even got our hostages/remains!|16735|77630
realDonaldTrump|Sun Jun 17 12:31:46 +0000 2018|Daniel Henninger of The Wall Street Journal: ?This IG Report makes it clear, as did Rod Rosenstein?s memo, that Trump was absolutely justified, unquestionably justified, in firing Jim Comey. So I think the Mueller Investigation is on pretty weak grounds right now.?  Witch Hunt!|16951|70144
realDonaldTrump|Sun Jun 17 11:58:01 +0000 2018|Please clear up the Fake News! https://t.co/3VbIKbmKwP|12053|51328
realDonaldTrump|Sun Jun 17 11:52:40 +0000 2018|Chuck Schumer said ?the Summit was what the Texans call all cattle and no hat.? Thank you Chuck, but are you sure you got that right? No more nuclear testing or rockets flying all over the place, blew up launch sites. Hostages already back, hero remains coming home &amp; much more!|19253|84021
realDonaldTrump|Sat Jun 16 14:01:33 +0000 2018|The IG Report totally destroys James Comey and all of his minions including the great lovers, Peter Strzok and Lisa Page, who started the disgraceful Witch Hunt against so many innocent people. It will go down as a dark and dangerous period in American History!|29409|117757
realDonaldTrump|Sat Jun 16 13:12:14 +0000 2018|My supporters are the smartest, strongest, most hard working and most loyal that we have seen in our countries history. It is a beautiful thing to watch as we win elections and gather support from all over the country. As we get stronger, so does our country. Best numbers ever!|42628|181479
realDonaldTrump|Sat Jun 16 13:03:57 +0000 2018|Democrats can fix their forced family breakup at the Border by working with Republicans on new legislation, for a change! This is why we need more Republicans elected in November. Democrats are good at only three things, High Taxes, High Crime and Obstruction. Sad!|29665|117791
realDonaldTrump|Fri Jun 15 22:32:18 +0000 2018|Great discussions with European Union Commission President Jean-Claude Juncker and EU Council President Donald Tusk at the #G7Summit in Canada last week. https://t.co/kGxXe50459|8884|47113
realDonaldTrump|Fri Jun 15 22:23:44 +0000 2018|The Fake News Media said that I did not get along with other Leaders at the #G7Summit in Canada. They are once again, WRONG! https://t.co/I6eEKEZV6z|17380|71985
realDonaldTrump|Fri Jun 15 22:03:07 +0000 2018|I have a great relationship with Angela Merkel of Germany, but the Fake News Media only shows the bad photos (implying anger) of negotiating an agreement - where I am asking for things that no other American President would ask for! https://t.co/Ib97nN5HZt|21273|80485
realDonaldTrump|Fri Jun 15 17:49:38 +0000 2018|I?ve had to beat 17 very talented people including the Bush Dynasty, then I had to beat the Clinton Dynasty, and now I have to beat a phony Witch Hunt and all of the dishonest people covered in the IG Report...and never forget the Fake News Media. It never ends!|36664|151599
realDonaldTrump|Fri Jun 15 17:41:10 +0000 2018|Wow, what a tough sentence for Paul Manafort, who has represented Ronald Reagan, Bob Dole and many other top political people and campaigns. Didn?t know Manafort was the head of the Mob. What about Comey and Crooked Hillary and all of the others? Very unfair!|24711|96286
realDonaldTrump|Fri Jun 15 17:08:14 +0000 2018|The Democrats are forcing the breakup of families at the Border with their horrible and cruel legislative agenda. Any Immigration Bill MUST HAVE full funding for the Wall, end Catch &amp; Release, Visa Lottery and Chain, and go to Merit Based Immigration. Go for it! WIN!|27895|108913
realDonaldTrump|Fri Jun 15 12:03:30 +0000 2018|?Donald Trump was 100% right to fire James Comey.? Mark Levin|15379|76369
realDonaldTrump|Fri Jun 15 11:53:57 +0000 2018|?Why in the world didn?t Barack Obama fire this guy (Comey)?? asks Mark Levin!|13309|65516
realDonaldTrump|Fri Jun 15 11:50:07 +0000 2018|Wow, the highest rated (by far) morning show, @foxandfriends, is on the Front Lawn of the White House. Maybe I?ll have to take an unannounced trip down to see them?|14462|86775
realDonaldTrump|Fri Jun 15 11:45:03 +0000 2018|U.S.A. Jobs numbers are the BEST in 44 years. If my opponent (the Democrats) had won the election, they would have raised taxes substantially and increased regulations - the economy, and jobs, would have been a disaster!|21096|97511
realDonaldTrump|Fri Jun 15 11:06:28 +0000 2018|Thank you for all of the compliments on getting the World Cup to come to the U.S.A., Mexico and Canada. I worked hard on this, along with a Great Team of talented people. We never fail, and it will be a great World Cup! A special thanks to Bob Kraft for excellent advice.|13080|70938
realDonaldTrump|Fri Jun 15 10:55:40 +0000 2018|The IG Report is a total disaster for Comey, his minions and sadly, the FBI. Comey will now officially go down as the worst leader, by far, in the history of the FBI. I did a great service to the people in firing him. Good Instincts. Christopher Wray will bring it proudly back!|19095|84618
realDonaldTrump|Fri Jun 15 10:35:14 +0000 2018|FBI Agent Peter Strzok, who headed the Clinton &amp; Russia investigations, texted to his lover Lisa Page, in the IG Report, that ?we?ll stop? candidate Trump from becoming President. Doesn?t get any lower than that!|23102|90414
realDonaldTrump|Thu Jun 14 17:34:46 +0000 2018|Happy #FlagDay?? https://t.co/KEUMfnoHIv|16689|83204
realDonaldTrump|Thu Jun 14 16:33:55 +0000 2018|Happy 243rd Birthday to the @USArmy! Thank you for your bravery, sacrifices, and dedication to the U.S.A. We love you! https://t.co/XlQYstu3Vo|15987|78056
realDonaldTrump|Thu Jun 14 15:09:21 +0000 2018|....Schneiderman, who ran the Clinton campaign in New York, never had the guts to bring this ridiculous case, which lingered in their office for almost 2 years. Now he resigned his office in disgrace, and his disciples brought it when we would not settle.|17173|74819
realDonaldTrump|Thu Jun 14 15:09:12 +0000 2018|The sleazy New York Democrats, and their now disgraced (and run out of town) A.G. Eric Schneiderman, are doing everything they can to sue me on a foundation that took in $18,800,000 and gave out to charity more money than it took in, $19,200,000. I won?t settle this case!...|26443|109803
realDonaldTrump|Thu Jun 14 15:08:51 +0000 2018|So, the Democrats make up a phony crime, Collusion with the Russians, pay a fortune to make the crime sound real, illegally leak (Comey) classified information so that a Special Councel will be appointed, and then Collude to make this pile of garbage take on life in Fake News!|30939|115326
realDonaldTrump|Thu Jun 14 15:08:44 +0000 2018|Now that I am back from Singapore, where we had a great result with respect to North Korea, the thought process must sadly go back to the Witch Hunt, always remembering that there was No Collusion and No Obstruction of the fabricated No Crime.|16122|76990
realDonaldTrump|Thu Jun 14 12:34:25 +0000 2018|The Republican Party is starting to show very big numbers. People are starting to see what is being done. Results are speaking loudly. North Korea and our greatest ever economy are leading the way!|23419|112962
realDonaldTrump|Wed Jun 13 20:50:20 +0000 2018|Congratulations to @KevinCramer on his huge win in North Dakota. We need Kevin in the Senate, and I strongly endorse him. Heidi voted NO on our Tax Cuts, and always will vote no when we need her. Kevin is strong on Crime &amp; Borders, big on Cutting Taxes!|14989|70069
realDonaldTrump|Wed Jun 13 20:17:00 +0000 2018|Congratulations to Danny Tarkanian on his big GOP primary win in Nevada. Danny worked hard an got a great result. Looking good in November!|15505|81252
realDonaldTrump|Wed Jun 13 20:11:41 +0000 2018|Senator Claire McCaskill of the GREAT State of Missouri flew around in a luxurious private jet during her RV tour of the state. RV?s are not for her. People are really upset, so phony! Josh Hawley should win big, and has my full endorsement.|24509|94306
realDonaldTrump|Wed Jun 13 13:30:49 +0000 2018|So funny to watch the Fake News, especially NBC and CNN. They are fighting hard to downplay the deal with North Korea. 500 days ago they would have ?begged? for this deal-looked like war would break out. Our Country?s biggest enemy is the Fake News so easily promulgated by fools!|41574|161659
realDonaldTrump|Wed Jun 13 11:52:50 +0000 2018|Oil prices are too high, OPEC is at it again. Not good!|23551|110562
realDonaldTrump|Wed Jun 13 11:49:16 +0000 2018|The U.S., together with Mexico and Canada, just got the World Cup. Congratulations - a great deal of hard work!|19454|101700
realDonaldTrump|Wed Jun 13 11:10:03 +0000 2018|We save a fortune by not doing war games, as long as we are negotiating in good faith - which both sides are!|18552|101003
realDonaldTrump|Wed Jun 13 10:01:40 +0000 2018|Before taking office people were assuming that we were going to War with North Korea. President Obama said that North Korea was our biggest and most dangerous problem. No longer - sleep well tonight!|31722|143371
realDonaldTrump|Wed Jun 13 09:56:57 +0000 2018|Just landed - a long trip, but everybody can now feel much safer than the day I took office. There is no longer a Nuclear Threat from North Korea. Meeting with Kim Jong Un was an interesting and very positive experience. North Korea has great potential for the future!|21245|103814
realDonaldTrump|Wed Jun 13 09:55:31 +0000 2018|Congratulations to Corey Stewart for his great victory for Senator from Virginia. Now he runs against a total stiff, Tim Kaine, who is weak on crime and borders, and wants to raise your taxes through the roof. Don?t underestimate Corey, a major chance of winning!|15902|73063
realDonaldTrump|Wed Jun 13 09:40:03 +0000 2018|...realize the economy is the best it?s ever been with employment being at an all time high, and many companies pouring back into our country. Wake up Punchy!|13277|73333
realDonaldTrump|Wed Jun 13 09:40:02 +0000 2018|Robert De Niro, a very Low IQ individual, has received too many shots to the head by real boxers in movies. I watched him last night and truly believe he may be ?punch-drunk.? I guess he doesn?t...|19527|97678
realDonaldTrump|Wed Jun 13 09:37:03 +0000 2018|My political representatives didn?t want me to get involved in the Mark Sanford primary thinking that Sanford would easily win - but with a few hours left I felt that Katie was such a good candidate, and Sanford was so bad, I had to give it a shot. Congrats to Katie Arrington!|11914|62092
realDonaldTrump|Wed Jun 13 01:14:14 +0000 2018|A year ago the pundits &amp; talking heads, people that couldn?t do the job before, were begging for conciliation and peace - ?please meet, don?t go to war.? Now that we meet and have a great relationship with Kim Jong Un, the same haters shout out, ?you shouldn?t meet, do not meet!?|30014|125072
realDonaldTrump|Wed Jun 13 00:27:36 +0000 2018|The World has taken a big step back from potential Nuclear catastrophe! No more rocket launches, nuclear testing or research! The hostages are back home with their families. Thank you to Chairman Kim, our day together was historic!|32217|150930
realDonaldTrump|Wed Jun 13 00:11:43 +0000 2018|I want to thank Chairman Kim for taking the first bold step toward a bright new future for his people. Our unprecedented meeting ? the first between an American President and a leader of North Korea ? proves that real change is possible! https://t.co/yF3iwD23YQ|23551|110047
realDonaldTrump|Wed Jun 13 00:02:14 +0000 2018|There is no limit to what NoKo can achieve when it gives up its nuclear weapons and embraces commerce &amp; engagement w/ the world. Chairman Kim has before him the opportunity to be remembered as the leader who ushered in a glorious new era of security &amp; prosperity for his citizens! https://t.co/Xbup4Zyz33|17686|82091
realDonaldTrump|Tue Jun 12 23:37:13 +0000 2018|"It's time for another #MAGA rally. Join me in Duluth, Minnesota on Wednesday, June 20th at 6:30pm!
Tickets?https://t.co/mhhJB9erdd https://t.co/T6eXenoSxT"|12814|51827
realDonaldTrump|Tue Jun 12 21:23:18 +0000 2018|"Here is the video, ?A Story of Opportunity? that I shared with Kim Jong-un at the #SingaporeSummit
??https://t.co/43oOci4jvo https://t.co/xBKFkDLtj7"|15258|56604
realDonaldTrump|Tue Jun 12 20:40:28 +0000 2018|...Got along great with Kim Jong-un who wants to see wonderful things for his country. As I said earlier today: Anyone can make war, but only the most courageous can make peace! #SingaporeSummit|17799|81839
realDonaldTrump|Tue Jun 12 20:40:26 +0000 2018|Heading back home from Singapore after a truly amazing visit. Great progress was made on the denuclearization of North Korea. Hostages are back home, will be getting the remains of our great heroes back to their families, no missiles shot, no research happening, sites closing...|18862|88343
realDonaldTrump|Tue Jun 12 20:12:43 +0000 2018|Mark Sanford has been very unhelpful to me in my campaign to MAGA. He is MIA and nothing but trouble. He is better off in Argentina. I fully endorse Katie Arrington for Congress in SC, a state I love. She is tough on crime and will continue our fight to lower taxes. VOTE Katie!|18245|77761
realDonaldTrump|Tue Jun 12 19:30:54 +0000 2018|I strongly endorse Adam Laxalt for Governor of Nevada. Adam is smart, works hard, and knows how to win. He will be a great Governor. Also, will fight hard to lower your taxes and is tough on crime!|14600|63696
realDonaldTrump|Tue Jun 12 08:02:55 +0000 2018|https://t.co/tJG3KIn2q0|48827|178798
realDonaldTrump|Tue Jun 12 00:35:49 +0000 2018|Our Great Larry Kudlow, who has been working so hard on trade and the economy, has just suffered a heart attack. He is now in Walter Reed Medical Center.|24168|98897
realDonaldTrump|Tue Jun 12 00:03:23 +0000 2018|Just won big Supreme Court decision on Voting! Great News!|22636|115335
realDonaldTrump|Mon Jun 11 22:04:01 +0000 2018|The fact that I am having a meeting is a major loss for the U.S., say the haters &amp; losers. We have our hostages, testing, research and all missle launches have stoped, and these pundits, who have called me wrong from the beginning, have nothing else they can say! We will be fine!|32895|147431
realDonaldTrump|Mon Jun 11 21:52:36 +0000 2018|Stock Market up almost 40% since the Election, with 7 Trillion Dollars of U.S. value built throughout the economy. Lowest unemployment rate in many decades, with Black &amp; Hispanic unemployment lowest in History, and Female unemployment lowest in 21 years. Highest confidence ever!|31316|136943
realDonaldTrump|Mon Jun 11 21:27:21 +0000 2018|Meetings between staffs and representatives are going well and quickly....but in the end, that doesn?t matter. We will all know soon whether or not a real deal, unlike those of the past, can happen!|20616|103143
realDonaldTrump|Mon Jun 11 07:51:06 +0000 2018|Thank you Prime Minister Lee Hsien Loong! https://t.co/8MMYGuOj8Q|18638|85787
realDonaldTrump|Mon Jun 11 02:41:02 +0000 2018|Sorry, we cannot let our friends, or enemies, take advantage of us on Trade anymore. We must put the American worker first!|32550|151324
realDonaldTrump|Mon Jun 11 01:45:11 +0000 2018|Great to be in Singapore, excitement in the air!|20692|110833
realDonaldTrump|Mon Jun 11 01:42:35 +0000 2018|....Germany pays 1% (slowly) of GDP towards NATO, while we pay 4% of a MUCH larger GDP. Does anybody believe that makes sense? We protect Europe (which is good) at great financial loss, and then get unfairly clobbered on Trade. Change is coming!|32406|136695
realDonaldTrump|Mon Jun 11 01:29:29 +0000 2018|....And add to that the fact that the U.S. pays close to the entire cost of NATO-protecting many of these same countries that rip us off on Trade (they pay only a fraction of the cost-and laugh!). The European Union had a $151 Billion Surplus-should pay much more for Military!|24581|103258
realDonaldTrump|Mon Jun 11 01:17:17 +0000 2018|Why should I, as President of the United States, allow countries to continue to make Massive Trade Surpluses, as they have for decades, while our Farmers, Workers &amp; Taxpayers have such a big and unfair price to pay? Not fair to the PEOPLE of America! $800 Billion Trade Deficit...|32747|140224
realDonaldTrump|Mon Jun 11 01:05:07 +0000 2018|Fair Trade is now to be called Fool Trade if it is not Reciprocal. According to a Canada release, they make almost 100 Billion Dollars in Trade with U.S. (guess they were bragging and got caught!). Minimum is 17B. Tax Dairy from us at 270%. Then Justin acts hurt when called out!|26092|103295
realDonaldTrump|Sat Jun 09 23:04:54 +0000 2018|PM Justin Trudeau of Canada acted so meek and mild during our @G7 meetings only to give a news conference after I left saying that, ?US Tariffs were kind of insulting? and he ?will not be pushed around.? Very dishonest &amp; weak. Our Tariffs are in response to his of 270% on dairy!|34206|123955
realDonaldTrump|Sat Jun 09 23:03:16 +0000 2018|Based on Justin?s false statements at his news conference, and the fact that Canada is charging massive Tariffs to our U.S. farmers, workers and companies, I have instructed our U.S. Reps not to endorse the Communique as we look at Tariffs on automobiles flooding the U.S. Market!|32207|129300
realDonaldTrump|Sat Jun 09 20:58:15 +0000 2018|?Create peace and great prosperity for his land. I look forward to meeting him and have a feeling that this one-time opportunity will not be wasted!|14437|69810
realDonaldTrump|Sat Jun 09 20:58:14 +0000 2018|I am on my way to Singapore where we have a chance to achieve a truly wonderful result for North Korea and the World. It will certainly be an exciting day and I know that Kim Jong-un will work very hard to do something that has rarely been done before...|22651|101691
realDonaldTrump|Sat Jun 09 20:57:12 +0000 2018|The United States will not allow other countries to impose massive Tariffs and Trade Barriers on its farmers, workers and companies. While sending their product into our country tax free. We have put up with Trade Abuse for many decades ? and that is long enough.|29245|123188
realDonaldTrump|Sat Jun 09 20:56:34 +0000 2018|...U.S.A. Trade. They fully understand where I am coming from. After many decades, fair and reciprocal Trade will happen!|11020|55558
realDonaldTrump|Sat Jun 09 20:56:33 +0000 2018|Just left the @G7 Summit in beautiful Canada. Great meetings and relationships with the six Country Leaders especially since they know I cannot allow them to apply large Tariffs and strong barriers to...|11385|59292
realDonaldTrump|Sat Jun 09 20:43:08 +0000 2018|Just met the new Prime Minister of Italy, @GiuseppeConteIT, a really great guy. He will be honored in Washington, at the @WhiteHouse, shortly. He will do a great job - the people of Italy got it right!|20330|85529
realDonaldTrump|Sat Jun 09 20:33:56 +0000 2018|Henry McMaster loves the people of South Carolina and was with me from the beginning. He is strong on Crime and Borders, great for our Military and our Vets. He is doing a fantastic job as your Governor, and has my full endorsement, a special guy. Vote on Tuesday!|16793|73430
realDonaldTrump|Sat Jun 09 16:00:25 +0000 2018|.@G7 Press Briefing in Charlevoix, Canada, prior to departing for Singapore! https://t.co/75y1SXuwuU|10969|45052
realDonaldTrump|Sat Jun 09 04:22:10 +0000 2018|My thoughts and prayers are with the families of our serviceman who was killed and his fellow servicemen who were wounded in Somalia. They are truly all HEROES.|16785|95604
realDonaldTrump|Fri Jun 08 11:22:44 +0000 2018|I am heading for Canada and the G-7 for talks that will mostly center on the long time unfair trade practiced against the United States. From there I go to Singapore and talks with North Korea on Denuclearization. Won?t be talking about the Russian Witch Hunt Hoax for a while!|17242|81552
realDonaldTrump|Fri Jun 08 11:12:57 +0000 2018|Congratulations to the Washington Capitals on their GREAT play and winning the Stanley Cup Championship. Alex Ovechkin, the team captain, was spectacular - a true Superstar! D.C. is popping, in many ways. What a time!|20139|117774
realDonaldTrump|Fri Jun 08 10:25:35 +0000 2018|Looking forward to straightening out unfair Trade Deals with the G-7 countries. If it doesn?t happen, we come out even better!|15304|76029
realDonaldTrump|Fri Jun 08 10:16:39 +0000 2018|Canada charges the U.S. a 270%  tariff on Dairy Products! They didn?t tell you that, did they? Not fair to our farmers!|25630|93237
realDonaldTrump|Fri Jun 08 10:06:20 +0000 2018|Obama, Schumer and Pelosi did NOTHING about North Korea, and now weak on Crime, High Tax Schumer is telling me what to do at the Summit the Dems could never set up. Schumer failed with North Korea and Iran, we don?t need his advice!|28866|113581
realDonaldTrump|Fri Jun 08 02:15:37 +0000 2018|Why isn?t the European Union and Canada informing the public that for years they have used massive Trade Tariffs and non-monetary Trade Barriers against the U.S. Totally unfair to our farmers, workers &amp; companies. Take down your tariffs &amp; barriers or we will more than match you!|26363|96601
realDonaldTrump|Thu Jun 07 23:44:47 +0000 2018|Prime Minister Trudeau is being so indignant, bringing up the relationship that the U.S. and Canada had over the many years and all sorts of other things...but he doesn?t bring up the fact that they charge us up to 300% on dairy ? hurting our Farmers, killing our Agriculture!|29268|107990
realDonaldTrump|Thu Jun 07 22:04:04 +0000 2018|Please tell Prime Minister Trudeau and President Macron that they are charging the U.S. massive tariffs and create non-monetary barriers. The EU trade surplus with the U.S. is $151 Billion, and Canada keeps our farmers and others out. Look forward to seeing them tomorrow.|23134|90807
realDonaldTrump|Thu Jun 07 20:02:08 +0000 2018|Great day of meetings with Prime Minister @AbeShinzo of Japan! https://t.co/uKcdA8RxoN|11362|50744
realDonaldTrump|Thu Jun 07 19:55:47 +0000 2018|PM Abe and I are also working to improve the trading relationship between the U.S. and Japan, something we have to do. The U.S. seeks a bilateral deal with Japan that is based on the principle of fairness and reciprocity. We?re working hard to reduce our trade imbalance... https://t.co/pnqEHoplk0|10035|47743
realDonaldTrump|Thu Jun 07 19:51:41 +0000 2018|Today, I am greatly honored to welcome my good friend, PM Abe of Japan to the @WhiteHouse. Over the past 16 months the Prime Minister and I have worked closely together to address common challenges, of which there are many... https://t.co/sNlmdd6fgm|9689|49104
realDonaldTrump|Thu Jun 07 17:20:41 +0000 2018|It?s my great honor to welcome Prime Minister @AbeShinzo back to the @WhiteHouse!???? https://t.co/6yCxud2jAN|9731|49645
realDonaldTrump|Thu Jun 07 15:50:50 +0000 2018|?$3 billion payoff: 101 utilities cut rates, credit GOP tax cuts? https://t.co/x1a1OJuRgd|10515|41453
realDonaldTrump|Thu Jun 07 15:49:40 +0000 2018|?Total jobless claims running at lowest level in 44 years? https://t.co/La9irHMTXM|10885|46009
realDonaldTrump|Thu Jun 07 15:42:17 +0000 2018|MAKING AMERICA GREAT AGAIN! https://t.co/KppRUU5OZ3|36086|99962
realDonaldTrump|Thu Jun 07 15:15:21 +0000 2018|The Obama Administration is now accused of trying to give Iran secret access to the financial system of the United States. This is totally illegal. Perhaps we could get the 13 Angry Democrats to divert some of their energy to this ?matter? (as Comey would call it). Investigate!|30917|100480
realDonaldTrump|Thu Jun 07 15:10:46 +0000 2018|When will people start saying, ?thank you, Mr. President, for firing James Comey??|15745|86788
realDonaldTrump|Thu Jun 07 14:07:16 +0000 2018|Our Justice Department must not let Awan &amp; Debbie Wasserman Schultz off the hook. The Democrat I.T. scandal is a key to much of the corruption we see today. They want to make a ?plea deal? to hide what is on their Server. Where is Server? Really bad!|32886|101253
realDonaldTrump|Thu Jun 07 14:01:01 +0000 2018|Looking forward to seeing my friend Prime Minister @AbeShinzo of Japan at noon. Will be discussing North Korea and Trade.|9737|49160
realDonaldTrump|Thu Jun 07 13:49:41 +0000 2018|How could Jeff Flake, who is setting record low polling numbers in Arizona and was therefore humiliatingly forced out of his own Senate seat without even a fight (and who doesn?t have a clue), think about running for office, even a lower one, again? Let?s face it, he?s a Flake!|16936|76687
realDonaldTrump|Thu Jun 07 13:07:56 +0000 2018|When and where will all of the many conflicts of interest be listed by the 13 Angry Democrats (plus) working on the Witch Hunt Hoax. There has never been a group of people on a case so biased or conflicted. It is all a Democrat Excuse for LOSING the Election. Where is the server?|17486|71367
realDonaldTrump|Thu Jun 07 13:05:24 +0000 2018|Alan Dershowitz, Harvard Law Professor: ?It all proves that we never needed a Special Counsel....All of this could have been done by the Justice Dept. Don?t need a multi-million dollar group of people with a target on someone?s back. Not the way Justice should operate.? So true!|17783|69767
realDonaldTrump|Thu Jun 07 12:07:10 +0000 2018|Good luck to Alice Johnson. Have a wonderful life!|17099|90238
realDonaldTrump|Thu Jun 07 11:57:03 +0000 2018|Isn?t it Ironic? Getting ready to go to the G-7 in Canada to fight for our country on Trade (we have the worst trade deals ever made), then off to Singapore to meet with North Korea &amp; the Nuclear Problem...But back home we still have the 13 Angry Democrats pushing the Witch Hunt!|20191|83178
realDonaldTrump|Wed Jun 06 21:41:09 +0000 2018|Thank you to everyone at @FEMA HQ for today?s briefing on preparations for the upcoming hurricane season. Disaster response and recovery is best achieved when it?s federally supported, state managed, and locally executed ? this is the successful model we will continue to build. https://t.co/xpm7IRiZwn|10862|51477
